8.83504,6876,6917,8.83504 +5.98974e+06ns,,0
8.84336,6917,6958,8.84336 +5.99103e+06ns,,0
8.85168,6958,6999,8.85168 +5.99215e+06ns,,0
8.86,6999,7040,8.86 +5.99313e+06ns,,0
8.86832,7040,7080,8.86832 +5.99399e+06ns,,0
8.87664,7080,7120,8.87664 +5.99474e+06ns,,0
8.88496,7120,7160,8.88496 +5.8704e+06ns,,0
8.89328,7160,7200,8.89328 +5.8866e+06ns,,0
8.9016,7200,7239,8.9016 +5.90077e+06ns,,0
8.90992,7239,7278,8.90992 +5.91317e+06ns,,0
8.91824,7278,7317,8.91824 +5.92403e+06ns,,0
8.92656,7317,7356,8.92656 +5.93352e+06ns,,0
8.93488,7356,7395,8.93488 +5.94183e+06ns,,0
8.9432,7395,7433,8.9432 +5.9491e+06ns,,0
8.95152,7433,7471,8.95152 +5.95546e+06ns,,0
8.95984,7471,7509,8.95984 +5.96103e+06ns,,0
8.96816,7509,7547,8.96816 +5.9659e+06ns,,0
8.97648,7547,7585,8.97648 +5.97016e+06ns,,0
8.9848,7585,7622,8.9848 +5.97389e+06ns,,0
8.99312,7622,7659,8.99312 +5.97716e+06ns,,0
9.00144,7659,7696,9.00144 +5.98001e+06ns,,0
9.00976,7696,7733,9.00976 +5.98251e+06ns,,0
9.01808,7733,7770,9.01808 +5.9847e+06ns,,0
9.0264,7770,7806,9.0264 +5.98661e+06ns,,0
9.03472,7806,7842,9.03472 +5.98828e+06ns,,0
9.04304,7842,7878,9.04304 +5.98975e+06ns,,0
9.05136,7878,7914,9.05136 +5.99103e+06ns,,0
9.05968,7914,7950,9.05968 +5.99215e+06ns,,0
9.068,7950,7986,9.068 +5.99313e+06ns,,0
9.07632,7986,8021,9.07632 +5.99399e+06ns,,0
9.08464,8021,8056,9.08464 +5.99474e+06ns,,0
9.09296,8056,8091,9.09296 +5.8704e+06ns,,0
9.10128,8091,8126,9.10128 +5.8866e+06ns,,0
9.1096,8126,8161,9.1096 +5.90077e+06ns,,0
9.11792,8161,8196,9.11792 +5.91317e+06ns,,0
9.12624,8196,8231,9.12624 +5.92403e+06ns,,0
9.13456,8231,8265,9.13456 +5.93352e+06ns,,0
9.14288,8265,8299,9.14288 +5.94183e+06ns,,0
9.1512,8299,8333,9.1512 +5.9491e+06ns,,0
9.15952,8333,8367,9.15952 +5.95546e+06ns,,0
9.16784,8367,8401,9.16784 +5.96103e+06ns,,0
9.17616,8401,8435,9.17616 +5.9659e+06ns,,0
9.18448,8435,8469,9.18448 +5.97016e+06ns,,0
9.1928,8469,8502,9.1928 +5.97389e+06ns,,0
9.20112,8502,8535,9.20112 +5.97716e+06ns,,0
9.20944,8535,8568,9.20944 +5.98001e+06ns,,0
9.21776,8568,8601,9.21776 +5.98251e+06ns,,0
9.22608,8601,8634,9.22608 +5.9847e+06ns,,0
9.2344,8634,8667,9.2344 +5.98661e+06ns,,0
9.24272,8667,8700,9.24272 +5.98828e+06ns,,0
9.25104,8700,8733,9.25104 +5.98975e+06ns,,0
9.25936,8733,8765,9.25936 +5.99103e+06ns,,0
9.26768,8765,8797,9.26768 +5.99215e+06ns,,0
9.276,8797,8829,9.276 +5.99313e+06ns,,0
9.28432,8829,8861,9.28432 +5.99399e+06ns,,0
9.29264,8861,8893,9.29264 +5.99474e+06ns,,0
9.30096,8893,8925,9.30096 +5.8704e+06ns,,0
9.30928,8925,8957,9.30928 +5.8866e+06ns,,0
9.3176,8957,8989,9.3176 +5.90077e+06ns,,0
